Date	Open	Change %
05/11/1999	1340.3	1.14%
05/12/1999	1355.61	0.62%
05/13/1999	1364.0	0.26%
05/14/1999	1367.56	-2.18%
05/17/1999	1337.8	0.13%
05/18/1999	1339.49	-0.46%
05/19/1999	1333.32	0.82%
05/20/1999	1344.23	-0.40%
05/21/1999	1338.83	-0.64%
05/24/1999	1330.29	-1.78%
05/25/1999	1306.65	-1.70%
05/26/1999	1284.4	1.59%
05/27/1999	1304.76	-1.79%
05/28/1999	1281.41	1.59%
06/01/1999	1301.84	-0.58%
06/02/1999	1294.26	0.04%
06/03/1999	1294.81	0.37%
06/04/1999	1299.54	2.17%
06/07/1999	1327.75	0.51%
06/08/1999	1334.52	-1.29%
06/09/1999	1317.33	0.10%
06/10/1999	1318.64	-1.20%
06/11/1999	1302.82	-0.70%
06/14/1999	1293.64	0.03%
06/15/1999	1294.0	0.55%
06/16/1999	1301.16	2.25%
06/17/1999	1330.41	0.71%
06/18/1999	1339.9	0.22%
06/21/1999	1342.84	0.46%
06/22/1999	1349.0	-0.97%
06/23/1999	1335.87	-0.21%
06/24/1999	1333.06	-1.30%
06/25/1999	1315.78	-0.04%
06/28/1999	1315.31	1.22%
06/29/1999	1331.35	1.51%
06/30/1999	1351.45	1.57%
07/01/1999	1372.71	0.60%
07/02/1999	1380.96	0.74%
07/06/1999	1391.22	-0.22%
07/07/1999	1388.12	0.56%
07/08/1999	1395.86	-0.10%
07/09/1999	1394.42	0.64%
07/12/1999	1403.28	-0.30%
07/13/1999	1399.1	-0.40%
07/14/1999	1393.56	0.33%
07/15/1999	1398.17	0.82%
07/16/1999	1409.62	0.65%
07/19/1999	1418.78	-0.78%
07/20/1999	1407.65	-2.17%
07/21/1999	1377.1	0.16%
07/22/1999	1379.29	-1.33%
07/23/1999	1360.97	-0.30%
07/26/1999	1356.94	-0.68%
07/27/1999	1347.75	1.12%
07/28/1999	1362.84	0.19%
07/29/1999	1365.4	-1.78%
07/30/1999	1341.03	-0.92%
08/02/1999	1328.72	-0.05%
08/03/1999	1328.05	-0.44%
08/04/1999	1322.18	-1.27%
08/05/1999	1305.33	0.64%
08/06/1999	1313.71	-1.02%
08/09/1999	1300.29	-0.19%
08/10/1999	1297.8	-1.26%
08/11/1999	1281.43	1.60%
08/12/1999	1301.93	-0.29%
08/13/1999	1298.16	2.27%
08/16/1999	1327.68	0.23%
08/17/1999	1330.77	1.01%
08/18/1999	1344.16	-0.84%
08/19/1999	1332.84	-0.69%
08/20/1999	1323.59	0.98%
08/23/1999	1336.61	1.77%
08/24/1999	1360.22	0.24%
08/25/1999	1363.5	1.34%
08/26/1999	1381.79	-1.43%
08/27/1999	1362.01	-1.01%
08/30/1999	1348.27	-1.80%
08/31/1999	1324.02	-0.27%
09/01/1999	1320.41	0.81%
09/02/1999	1331.07	-0.90%
09/03/1999	1319.11	2.89%
09/07/1999	1357.24	-0.50%
09/08/1999	1350.45	-0.47%
09/09/1999	1344.15	0.26%
09/10/1999	1347.66	0.30%
09/13/1999	1351.66	-0.56%
09/14/1999	1344.13	-0.58%
09/15/1999	1336.29	-1.37%
09/16/1999	1317.97	0.04%
09/17/1999	1318.48	1.28%
09/20/1999	1335.42	0.01%
09/21/1999	1335.52	-2.09%
09/22/1999	1307.58	0.22%
09/23/1999	1310.51	-2.30%
09/24/1999	1280.41	-0.24%
09/27/1999	1277.36	0.47%
09/28/1999	1283.31	-0.09%
09/29/1999	1282.2	-1.08%
09/30/1999	1268.37	1.13%
10/01/1999	1282.71	0.01%
10/04/1999	1282.81	1.70%
10/05/1999	1304.6	-0.25%
10/06/1999	1301.35	1.85%
10/07/1999	1325.4	-0.59%
10/08/1999	1317.64	1.39%
10/11/1999	1336.02	-0.06%
10/12/1999	1335.21	-1.66%
10/13/1999	1313.04	-2.09%
10/14/1999	1285.55	-0.17%
10/15/1999	1283.42	-2.81%
10/18/1999	1247.41	0.54%
10/19/1999	1254.13	0.57%
10/20/1999	1261.32	2.23%
10/21/1999	1289.43	-0.45%
10/22/1999	1283.61	1.41%
10/25/1999	1301.65	-0.62%
10/26/1999	1293.63	-0.91%
10/27/1999	1281.91	1.15%
10/28/1999	1296.71	3.53%
10/29/1999	1342.44	1.53%
11/01/1999	1362.93	-0.65%
11/02/1999	1354.12	-0.47%
11/03/1999	1347.74	0.53%
11/04/1999	1354.93	0.57%
11/05/1999	1362.64	0.56%
11/08/1999	1370.23	0.49%
11/09/1999	1377.01	-0.85%
11/10/1999	1365.28	0.60%
11/11/1999	1373.46	0.58%
11/12/1999	1381.46	1.06%
11/15/1999	1396.06	-0.12%
11/16/1999	1394.39	1.84%
11/17/1999	1420.07	-0.66%
11/18/1999	1410.71	1.01%
11/19/1999	1424.94	-0.21%
11/22/1999	1422.0	-0.07%
11/23/1999	1420.94	-1.15%
11/24/1999	1404.64	0.89%
11/26/1999	1417.08	-0.03%
11/29/1999	1416.62	-0.62%
11/30/1999	1407.83	-1.34%
12/01/1999	1388.91	0.63%
12/02/1999	1397.72	0.81%
12/03/1999	1409.04	1.72%
12/06/1999	1433.3	-0.70%
12/07/1999	1423.33	-0.99%
12/08/1999	1409.17	-0.38%
12/09/1999	1403.88	0.30%
12/10/1999	1408.11	0.63%
12/13/1999	1417.04	-0.13%
12/14/1999	1415.22	-0.85%
12/15/1999	1403.17	0.72%
12/16/1999	1413.32	0.39%
12/17/1999	1418.78	0.16%
12/20/1999	1421.03	-0.21%
12/21/1999	1418.09	1.08%
12/22/1999	1433.43	0.19%
12/23/1999	1436.13	1.55%
12/27/1999	1458.34	-0.09%
12/28/1999	1457.09	0.04%
12/29/1999	1457.66	0.40%
12/30/1999	1463.46	0.07%
12/31/1999	1464.47	0.33%
01/03/2000	1469.25	-0.95%
01/04/2000	1455.22	-3.83%
01/05/2000	1399.42	0.19%
01/06/2000	1402.11	0.10%
01/07/2000	1403.45	2.71%
01/10/2000	1441.47	1.12%
01/11/2000	1457.6	-1.31%
01/12/2000	1438.56	-0.44%
01/13/2000	1432.25	1.22%
01/14/2000	1449.68	1.07%
01/18/2000	1465.15	-0.68%
01/19/2000	1455.14	0.05%
01/20/2000	1455.9	-0.71%
01/21/2000	1445.57	-0.29%
01/24/2000	1441.36	-2.76%
01/25/2000	1401.53	0.61%
01/26/2000	1410.03	-0.42%
01/27/2000	1404.09	-0.39%
01/28/2000	1398.56	-2.75%
01/31/2000	1360.16	2.52%
02/01/2000	1394.46	1.06%
02/02/2000	1409.28	-0.01%
02/03/2000	1409.12	1.12%
02/04/2000	1424.97	-0.04%
02/07/2000	1424.37	-0.01%
02/08/2000	1424.24	1.23%
02/09/2000	1441.72	-2.08%
02/10/2000	1411.7	0.36%
02/11/2000	1416.83	-2.10%
02/14/2000	1387.12	0.20%
02/15/2000	1389.94	0.87%
02/16/2000	1402.05	-1.03%
02/17/2000	1387.67	0.04%
02/18/2000	1388.26	-3.04%
02/22/2000	1346.09	0.45%
02/23/2000	1352.17	0.63%
02/24/2000	1360.69	-0.53%
02/25/2000	1353.43	-1.48%
02/28/2000	1333.36	1.10%
02/29/2000	1348.05	1.36%
03/01/2000	1366.42	0.93%
03/02/2000	1379.19	0.19%
03/03/2000	1381.76	1.98%
03/06/2000	1409.17	-1.27%
03/07/2000	1391.28	-2.56%
03/08/2000	1355.62	0.82%
03/09/2000	1366.7	2.56%
03/10/2000	1401.69	-0.47%
03/13/2000	1395.07	-0.82%
03/14/2000	1383.62	-1.77%
03/15/2000	1359.15	2.43%
03/16/2000	1392.15	4.76%
03/17/2000	1458.47	0.41%
03/20/2000	1464.47	-0.54%
03/21/2000	1456.63	2.56%
03/22/2000	1493.87	0.45%
03/23/2000	1500.64	1.78%
03/24/2000	1527.35	0.01%
03/27/2000	1527.46	-0.24%
03/28/2000	1523.86	-1.06%
03/29/2000	1507.73	0.05%
03/30/2000	1508.52	-1.37%
03/31/2000	1487.92	0.72%
04/03/2000	1498.58	0.49%
04/04/2000	1505.98	-0.75%
04/05/2000	1494.73	-0.49%
04/06/2000	1487.37	0.94%
04/07/2000	1501.34	1.00%
04/10/2000	1516.35	-0.78%
04/11/2000	1504.46	-0.26%
04/12/2000	1500.59	-2.23%
04/13/2000	1467.17	-1.82%
04/14/2000	1440.51	-5.83%
04/17/2000	1356.56	3.31%
04/18/2000	1401.44	2.87%
04/19/2000	1441.61	-0.98%
04/20/2000	1427.47	0.50%
04/24/2000	1434.54	-0.33%
04/25/2000	1429.86	3.33%
04/26/2000	1477.44	-1.11%
04/27/2000	1460.99	0.27%
04/28/2000	1464.92	-0.85%
05/01/2000	1452.43	1.09%
05/02/2000	1468.25	-1.50%
05/03/2000	1446.29	-2.16%
05/04/2000	1415.1	-0.39%
05/05/2000	1409.57	1.64%
05/08/2000	1432.63	-0.59%
05/09/2000	1424.17	-0.84%
05/10/2000	1412.14	-2.06%
05/11/2000	1383.05	1.79%
05/12/2000	1407.81	0.93%
05/15/2000	1420.96	2.21%
05/16/2000	1452.36	0.94%
05/17/2000	1466.04	-1.24%
05/18/2000	1447.8	-0.73%
05/19/2000	1437.21	-2.11%
05/22/2000	1406.95	-0.44%
05/23/2000	1400.72	-1.92%
05/24/2000	1373.86	1.83%
05/25/2000	1399.05	-1.25%
05/26/2000	1381.52	-0.25%
05/30/2000	1378.02	3.22%
05/31/2000	1422.44	-0.13%
06/01/2000	1420.6	1.99%
06/02/2000	1448.81	1.96%
06/05/2000	1477.26	-0.65%
06/06/2000	1467.63	-0.67%
06/07/2000	1457.84	0.93%
06/08/2000	1471.36	-0.66%
06/09/2000	1461.67	-0.32%
06/12/2000	1456.95	-0.75%
06/13/2000	1446.0	1.62%
06/14/2000	1469.44	0.07%
06/15/2000	1470.54	0.56%
06/16/2000	1478.73	-0.97%
06/19/2000	1464.46	1.47%
06/20/2000	1486.0	-0.68%
06/21/2000	1475.95	0.22%
06/22/2000	1479.13	-1.82%
06/23/2000	1452.18	-0.74%
06/26/2000	1441.48	0.96%
06/27/2000	1455.31	-0.33%
06/28/2000	1450.55	0.29%
06/29/2000	1454.82	-0.85%
06/30/2000	1442.39	0.85%
07/03/2000	1454.6	1.03%
07/05/2000	1469.54	-1.59%
07/06/2000	1446.23	0.72%
07/07/2000	1456.67	1.53%
07/10/2000	1478.9	-0.22%
07/11/2000	1475.62	0.36%
07/12/2000	1480.88	0.81%
07/13/2000	1492.92	0.20%
07/14/2000	1495.84	0.95%
07/17/2000	1509.98	0.03%
07/18/2000	1510.49	-1.11%
07/19/2000	1493.74	-0.79%
07/20/2000	1481.96	0.92%
07/21/2000	1495.57	-1.03%
07/24/2000	1480.19	-1.07%
07/25/2000	1464.29	0.70%
07/26/2000	1474.47	-1.50%
07/27/2000	1452.42	-0.19%
07/28/2000	1449.62	-2.05%
07/31/2000	1419.89	0.77%
08/01/2000	1430.83	0.51%
08/02/2000	1438.1	0.04%
08/03/2000	1438.7	0.96%
08/04/2000	1452.56	0.71%
08/07/2000	1462.93	1.12%
08/08/2000	1479.32	0.24%
08/09/2000	1482.8	-0.67%
08/10/2000	1472.87	-0.86%
08/11/2000	1460.25	0.79%
08/14/2000	1471.84	1.34%
08/15/2000	1491.56	-0.48%
08/16/2000	1484.43	-0.31%
08/17/2000	1479.85	1.10%
08/18/2000	1496.07	-0.29%
08/21/2000	1491.72	0.52%
08/22/2000	1499.48	-0.09%
08/23/2000	1498.13	0.52%
08/24/2000	1505.97	0.16%
08/25/2000	1508.31	-0.12%
08/28/2000	1506.45	0.51%
08/29/2000	1514.09	-0.28%
08/30/2000	1509.84	-0.48%
08/31/2000	1502.59	1.00%
09/01/2000	1517.68	0.20%
09/05/2000	1520.77	-0.90%
09/06/2000	1507.08	-0.98%
09/07/2000	1492.25	0.69%
09/08/2000	1502.51	-0.53%
09/11/2000	1494.5	-0.35%
09/12/2000	1489.26	-0.49%
09/13/2000	1481.99	0.20%
09/14/2000	1484.91	-0.27%
09/15/2000	1480.87	-1.02%
09/18/2000	1465.81	-1.45%
09/19/2000	1444.51	1.07%
09/20/2000	1459.9	-0.59%
09/21/2000	1451.34	-0.16%
09/22/2000	1449.05	-0.02%
09/25/2000	1448.72	-0.67%
09/26/2000	1439.03	-0.82%
09/27/2000	1427.21	-0.04%
09/28/2000	1426.57	2.22%
09/29/2000	1458.29	-1.49%
10/02/2000	1436.52	-0.02%
10/03/2000	1436.23	-0.68%
10/04/2000	1426.46	0.55%
10/05/2000	1434.32	0.14%
10/06/2000	1436.28	-1.90%
10/09/2000	1408.99	-0.49%
10/10/2000	1402.03	-1.07%
10/11/2000	1387.02	-1.62%
10/12/2000	1364.59	-2.55%
10/13/2000	1329.78	3.34%
10/16/2000	1374.17	0.03%
10/17/2000	1374.62	-1.79%
10/18/2000	1349.97	-0.58%
10/19/2000	1342.13	3.47%
10/20/2000	1388.76	0.59%
10/23/2000	1396.93	-0.08%
10/24/2000	1395.78	0.17%
10/25/2000	1398.13	-2.38%
10/26/2000	1364.9	-0.03%
10/27/2000	1364.44	1.11%
10/30/2000	1379.58	1.38%
10/31/2000	1398.66	2.20%
11/01/2000	1429.4	-0.57%
11/02/2000	1421.22	0.50%
11/03/2000	1428.32	-0.11%
11/06/2000	1428.76	0.39%
11/07/2000	1432.19	-0.02%
11/08/2000	1431.87	-1.58%
11/09/2000	1409.28	-0.65%
11/10/2000	1400.14	-2.44%
11/13/2000	1365.98	-1.08%
11/14/2000	1351.26	2.35%
11/15/2000	1382.95	0.50%
11/16/2000	1389.81	-1.26%
11/17/2000	1372.32	-0.34%
11/20/2000	1367.72	-1.84%
11/21/2000	1342.62	0.35%
11/22/2000	1347.35	-1.85%
11/24/2000	1322.36	1.47%
11/27/2000	1341.77	0.54%
11/28/2000	1348.97	-0.95%
11/29/2000	1336.09	0.44%
11/30/2000	1341.91	-2.01%
12/01/2000	1314.95	0.02%
12/04/2000	1315.18	0.74%
12/05/2000	1324.97	3.89%
12/06/2000	1376.54	-1.82%
12/07/2000	1351.46	-0.59%
12/08/2000	1343.55	1.96%
12/11/2000	1369.89	0.75%
12/12/2000	1380.2	-0.65%
12/13/2000	1371.18	-0.82%
12/14/2000	1359.99	-1.40%
12/15/2000	1340.93	-2.15%
12/18/2000	1312.15	0.81%
12/19/2000	1322.96	-1.30%
12/20/2000	1305.6	-3.13%
12/21/2000	1264.74	0.80%
12/22/2000	1274.86	2.44%
12/26/2000	1305.97	0.71%
12/27/2000	1315.19	1.04%
12/28/2000	1328.92	0.40%
12/29/2000	1334.22	-1.04%
01/02/2001	1320.28	-2.80%
01/03/2001	1283.27	5.01%
01/04/2001	1347.56	-1.06%
01/05/2001	1333.34	-2.62%
01/08/2001	1298.35	-0.19%
01/09/2001	1295.86	0.38%
01/10/2001	1300.8	0.96%
01/11/2001	1313.27	1.03%
01/12/2001	1326.82	-0.62%
01/16/2001	1318.32	0.61%
01/17/2001	1326.65	0.21%
01/18/2001	1329.89	1.39%
01/19/2001	1347.97	-0.40%
01/22/2001	1342.54	0.03%
01/23/2001	1342.9	1.30%
01/24/2001	1360.4	0.29%
01/25/2001	1364.3	-0.50%
01/26/2001	1357.51	-0.19%
01/29/2001	1354.92	0.68%
01/30/2001	1364.17	0.70%
01/31/2001	1373.73	-0.56%
02/01/2001	1366.01	0.55%
02/02/2001	1373.47	-1.75%
02/05/2001	1349.47	0.36%
02/06/2001	1354.31	-0.15%
02/07/2001	1352.26	-0.84%
02/08/2001	1341.1	-0.62%
02/09/2001	1332.53	-1.33%
02/12/2001	1314.76	1.18%
02/13/2001	1330.31	-0.87%
02/14/2001	1318.8	-0.22%
02/15/2001	1315.92	0.81%
02/16/2001	1326.61	-1.89%
02/20/2001	1301.53	-1.74%
02/21/2001	1278.94	-1.85%
02/22/2001	1255.27	-0.20%
02/23/2001	1252.82	-0.56%
02/26/2001	1245.86	1.75%
02/27/2001	1267.65	-0.77%
02/28/2001	1257.94	-1.43%
03/01/2001	1239.94	0.10%
03/02/2001	1241.23	-0.57%
03/05/2001	1234.18	0.59%
03/06/2001	1241.41	1.00%
03/07/2001	1253.8	0.65%
03/08/2001	1261.89	0.23%
03/09/2001	1264.74	-2.48%
03/12/2001	1233.42	-4.32%
03/13/2001	1180.16	1.48%
03/14/2001	1197.66	-2.58%
03/15/2001	1166.71	0.59%
03/16/2001	1173.56	-1.96%
03/19/2001	1150.53	1.76%
03/20/2001	1170.81	-2.41%
03/21/2001	1142.62	-1.79%
03/22/2001	1122.14	-0.41%
03/23/2001	1117.58	1.99%
03/26/2001	1139.83	1.13%
03/27/2001	1152.69	2.56%
03/28/2001	1182.17	-2.44%
03/29/2001	1153.29	-0.46%
03/30/2001	1147.95	1.08%
04/02/2001	1160.33	-1.25%
04/03/2001	1145.87	-3.44%
04/04/2001	1106.46	-0.29%
04/05/2001	1103.25	4.37%
04/06/2001	1151.44	-2.00%
04/09/2001	1128.43	0.81%
04/10/2001	1137.59	2.71%
04/11/2001	1168.38	-0.21%
04/12/2001	1165.89	1.51%
04/16/2001	1183.5	-0.32%
04/17/2001	1179.68	1.03%
04/18/2001	1191.81	3.89%
04/19/2001	1238.16	1.25%
04/20/2001	1253.7	-0.85%
04/23/2001	1242.98	-1.50%
04/24/2001	1224.36	-1.22%
04/25/2001	1209.47	1.59%
04/26/2001	1228.75	0.47%
04/27/2001	1234.52	1.50%
04/30/2001	1253.05	-0.29%
05/01/2001	1249.46	1.36%
05/02/2001	1266.44	0.08%
05/03/2001	1267.43	-1.49%
05/04/2001	1248.58	1.44%
05/07/2001	1266.61	-0.24%
05/08/2001	1266.71	-0.18%
05/09/2001	1261.2	-0.45%
05/10/2001	1255.54	-0.03%
05/11/2001	1255.18	-0.76%
05/14/2001	1245.67	0.26%
05/15/2001	1248.92	0.04%
05/16/2001	1249.44	2.85%
05/17/2001	1284.99	0.27%
05/18/2001	1288.49	0.27%
05/21/2001	1291.96	1.62%
05/22/2001	1312.83	-0.26%
05/23/2001	1309.38	-1.55%
05/24/2001	1289.05	0.32%
05/25/2001	1293.17	-1.18%
05/29/2001	1277.89	-0.78%
05/30/2001	1267.93	-1.57%
05/31/2001	1248.08	0.62%
06/01/2001	1255.82	0.39%
06/04/2001	1260.67	0.51%
06/05/2001	1267.11	1.30%
06/06/2001	1283.57	-1.05%
06/07/2001	1270.03	0.55%
06/08/2001	1276.96	-0.94%
06/11/2001	1264.96	-0.84%
06/12/2001	1254.39	0.12%
06/13/2001	1255.85	-1.13%
06/14/2001	1241.6	-1.75%
06/15/2001	1219.87	-0.45%
06/18/2001	1214.36	-0.49%
06/19/2001	1208.43	0.34%
06/20/2001	1212.58	0.87%
06/21/2001	1223.14	1.14%
06/22/2001	1237.04	-0.94%
06/25/2001	1225.35	-0.55%
06/26/2001	1218.6	-0.15%
06/27/2001	1216.76	-0.47%
06/28/2001	1211.07	1.25%
06/29/2001	1226.2	-0.15%
07/02/2001	1224.42	1.01%
07/03/2001	1236.71	-0.18%
07/05/2001	1234.45	-1.23%
07/06/2001	1219.24	-2.35%
07/09/2001	1190.59	0.69%
07/10/2001	1198.78	-1.44%
07/11/2001	1181.52	-0.11%
07/12/2001	1180.18	2.37%
07/13/2001	1208.14	0.62%
07/16/2001	1215.68	-1.09%
07/17/2001	1202.45	1.00%
07/18/2001	1214.44	-0.55%
07/19/2001	1207.71	0.61%
07/20/2001	1215.02	-0.34%
07/23/2001	1210.85	-1.64%
07/24/2001	1191.03	-1.63%
07/25/2001	1171.65	1.61%
07/26/2001	1190.49	1.04%
07/27/2001	1202.93	0.24%
07/30/2001	1205.82	-0.11%
07/31/2001	1204.52	0.56%
08/01/2001	1211.23	0.39%
08/02/2001	1215.93	0.40%
08/03/2001	1220.75	-0.52%
08/06/2001	1214.35	-1.14%
08/07/2001	1200.47	0.33%
08/08/2001	1204.4	-1.73%
08/09/2001	1183.53	-0.01%
08/10/2001	1183.43	0.57%
08/13/2001	1190.16	0.09%
08/14/2001	1191.29	-0.38%
08/15/2001	1186.73	-0.73%
08/16/2001	1178.02	0.31%
08/17/2001	1181.66	-1.67%
08/20/2001	1161.97	0.81%
08/21/2001	1171.41	-1.21%
08/22/2001	1157.26	0.70%
08/23/2001	1165.31	-0.28%
08/24/2001	1162.09	1.97%
08/27/2001	1184.93	-0.48%
08/28/2001	1179.21	-1.50%
08/29/2001	1161.51	-1.11%
08/30/2001	1148.6	-1.70%
08/31/2001	1129.03	0.40%
09/04/2001	1133.58	-0.06%
09/05/2001	1132.94	-0.11%
09/06/2001	1131.74	-2.24%
09/07/2001	1106.4	-1.86%
09/10/2001	1085.78	0.62%
09/17/2001	1092.54	-4.92%
09/18/2001	1038.77	-0.58%
09/19/2001	1032.74	-1.61%
09/20/2001	1016.1	-3.11%
09/21/2001	984.54	-1.90%
09/24/2001	965.8	3.90%
09/25/2001	1003.45	0.88%
09/26/2001	1012.27	-0.52%
09/27/2001	1007.04	1.15%
09/28/2001	1018.61	2.19%
10/01/2001	1040.94	-0.23%
10/02/2001	1038.55	1.23%
10/03/2001	1051.33	1.99%
10/04/2001	1072.28	-0.25%
10/05/2001	1069.62	0.16%
10/08/2001	1071.37	-0.83%
10/09/2001	1062.44	-0.54%
10/10/2001	1056.75	2.29%
10/11/2001	1080.99	1.52%
10/12/2001	1097.43	-0.53%
10/15/2001	1091.65	-0.15%
10/16/2001	1089.98	0.69%
10/17/2001	1097.54	-1.86%
10/18/2001	1077.09	-0.79%
10/19/2001	1068.61	0.46%
10/22/2001	1073.48	1.53%
10/23/2001	1089.9	-0.47%
10/24/2001	1084.78	0.04%
10/25/2001	1085.2	1.37%
10/26/2001	1100.09	0.41%
10/29/2001	1104.61	-2.38%
10/30/2001	1078.3	-1.72%
10/31/2001	1059.79	-0.00%
11/01/2001	1059.78	2.29%
11/02/2001	1084.1	0.29%
11/05/2001	1087.2	1.44%
11/06/2001	1102.84	1.45%
11/07/2001	1118.86	-0.27%
11/08/2001	1115.8	0.25%
11/09/2001	1118.54	0.16%
11/12/2001	1120.31	-0.18%
11/13/2001	1118.33	1.86%
11/14/2001	1139.09	0.19%
11/15/2001	1141.21	0.09%
11/16/2001	1142.24	-0.31%
11/19/2001	1138.65	1.09%
11/20/2001	1151.06	-0.73%
11/21/2001	1142.66	-0.49%
11/23/2001	1137.03	1.17%
11/26/2001	1150.34	0.62%
11/27/2001	1157.42	-0.68%
11/28/2001	1149.5	-1.83%
11/29/2001	1128.52	1.03%
11/30/2001	1140.2	-0.07%
12/03/2001	1139.45	-0.84%
12/04/2001	1129.9	1.32%
12/05/2001	1143.77	2.23%
12/06/2001	1170.35	-0.28%
12/07/2001	1167.1	-0.75%
12/10/2001	1158.31	-1.59%
12/11/2001	1139.93	-0.28%
12/12/2001	1136.76	0.03%
12/13/2001	1137.07	-1.56%
12/14/2001	1119.38	0.33%
12/17/2001	1123.09	1.00%
12/18/2001	1134.36	0.75%
12/19/2001	1142.92	0.58%
12/20/2001	1149.56	-0.84%
12/21/2001	1139.93	0.44%
12/24/2001	1144.89	-0.02%
12/26/2001	1144.65	0.41%
12/27/2001	1149.37	0.68%
12/28/2001	1157.13	0.34%
12/31/2001	1161.02	-1.11%
01/02/2002	1148.08	0.57%
01/03/2002	1154.67	0.92%
01/04/2002	1165.27	0.62%
01/07/2002	1172.51	-0.65%
01/08/2002	1164.89	-0.36%
01/09/2002	1160.71	-0.48%
01/10/2002	1155.14	0.12%
01/11/2002	1156.55	-0.95%
01/14/2002	1145.6	-0.63%
01/15/2002	1138.41	0.68%
01/16/2002	1146.19	-1.62%
01/17/2002	1127.57	1.00%
01/18/2002	1138.88	-0.99%
01/22/2002	1127.58	-0.73%
01/23/2002	1119.31	0.79%
01/24/2002	1128.18	0.35%
01/25/2002	1132.15	0.10%
01/28/2002	1133.28	-0.02%
01/29/2002	1133.06	-2.86%
01/30/2002	1100.64	1.17%
01/31/2002	1113.57	1.49%
02/01/2002	1130.2	-0.71%
02/04/2002	1122.2	-2.47%
02/05/2002	1094.44	-0.40%
02/06/2002	1090.02	-0.60%
02/07/2002	1083.51	-0.31%
02/08/2002	1080.17	1.49%
02/11/2002	1096.22	1.43%
02/12/2002	1111.94	-0.40%
02/13/2002	1107.5	0.99%
02/14/2002	1118.51	-0.18%
02/15/2002	1116.48	-1.10%
02/19/2002	1104.18	-1.89%
02/20/2002	1083.34	1.35%
02/21/2002	1097.98	-1.55%
02/22/2002	1080.95	0.82%
02/25/2002	1089.84	1.80%
02/26/2002	1109.43	-0.00%
02/27/2002	1109.38	0.05%
02/28/2002	1109.89	-0.28%
03/01/2002	1106.73	2.26%
03/04/2002	1131.78	1.95%
03/05/2002	1153.84	-0.67%
03/06/2002	1146.14	1.45%
03/07/2002	1162.77	-0.45%
03/08/2002	1157.54	0.58%
03/11/2002	1164.31	0.34%
03/12/2002	1168.26	-0.23%
03/13/2002	1165.58	-0.99%
03/14/2002	1154.09	-0.09%
03/15/2002	1153.04	1.14%
03/18/2002	1166.16	-0.05%
03/19/2002	1165.55	0.41%
03/20/2002	1170.29	-1.58%
03/21/2002	1151.85	0.15%
03/22/2002	1153.59	-0.42%
03/25/2002	1148.7	-1.47%
03/26/2002	1131.87	0.58%
03/27/2002	1138.49	0.53%
03/28/2002	1144.58	0.25%
04/01/2002	1147.39	-0.07%
04/02/2002	1146.54	-0.85%
04/03/2002	1136.76	-1.00%
04/04/2002	1125.4	0.08%
04/05/2002	1126.34	-0.32%
04/08/2002	1122.73	0.23%
04/09/2002	1125.29	-0.67%
04/10/2002	1117.8	1.13%
04/11/2002	1130.47	-2.37%
04/12/2002	1103.69	0.66%
04/15/2002	1111.01	-0.76%
04/16/2002	1102.55	2.34%
04/17/2002	1128.37	-0.20%
04/18/2002	1126.07	-0.14%
04/19/2002	1124.47	0.06%
04/22/2002	1125.17	-1.54%
04/23/2002	1107.83	-0.62%
04/24/2002	1100.96	-0.71%
04/25/2002	1093.14	-0.15%
04/26/2002	1091.48	-1.39%
04/29/2002	1076.32	-1.01%
04/30/2002	1065.45	1.08%
05/01/2002	1076.92	0.89%
05/02/2002	1086.46	-0.17%
05/03/2002	1084.56	-1.03%
05/06/2002	1073.43	-1.93%
05/07/2002	1052.67	-0.30%
05/08/2002	1049.49	3.75%
05/09/2002	1088.85	-1.45%
05/10/2002	1073.01	-1.68%
05/13/2002	1054.99	1.85%
05/14/2002	1074.56	2.11%
05/15/2002	1097.28	-0.57%
05/16/2002	1091.07	0.66%
05/17/2002	1098.23	0.76%
05/20/2002	1106.59	-1.33%
05/21/2002	1091.88	-1.10%
05/22/2002	1079.88	0.57%
05/23/2002	1086.02	1.02%
05/24/2002	1097.08	-1.21%
05/28/2002	1083.82	-0.86%
05/29/2002	1074.55	-0.64%
05/30/2002	1067.66	-0.28%
05/31/2002	1064.66	0.23%
06/03/2002	1067.14	-2.48%
06/04/2002	1040.68	0.00%
06/05/2002	1040.69	0.88%
06/06/2002	1049.9	-1.98%
06/07/2002	1029.15	-0.16%
06/10/2002	1027.53	0.31%
06/11/2002	1030.74	-1.66%
06/12/2002	1013.26	0.66%
06/13/2002	1020.26	-1.05%
06/14/2002	1009.56	-0.23%
06/17/2002	1007.27	2.87%
06/18/2002	1036.17	0.09%
06/19/2002	1037.14	-1.65%
06/20/2002	1019.99	-1.34%
06/21/2002	1006.29	-1.70%
06/24/2002	989.14	0.36%
06/25/2002	992.72	-1.67%
06/26/2002	976.14	-0.27%
06/27/2002	973.53	1.76%
06/28/2002	990.64	-0.08%
07/01/2002	989.82	-2.14%
07/02/2002	968.65	-2.12%
07/03/2002	948.09	0.62%
07/05/2002	953.99	3.67%
07/08/2002	989.03	-1.22%
07/09/2002	976.98	-2.47%
07/10/2002	952.83	-3.40%
07/11/2002	920.47	0.75%
07/12/2002	927.37	-0.64%
